l_shoulder,r_shoulder,l_elbow,r_elbow,l_wrist,r_wrist,l_hip,r_hip
"[1018.97314453125, 279.9221496582031]","[806.9805908203125, 301.244140625]","[1032.9644775390625, 401.9469909667969]","[767.9136962890625, 477.2822265625]","[992.8903198242188, 488.44232177734375]","[777.0711669921875, 620.6961669921875]","[997.5657348632812, 622.3248901367188]","[852.6485595703125, 631.231689453125]"
"[1019.76708984375, 279.64434814453125]","[804.8140869140625, 301.2449951171875]","[1033.501708984375, 402.98931884765625]","[767.0607299804688, 477.64874267578125]","[979.2632446289062, 490.62823486328125]","[776.0359497070312, 619.6526489257812]","[998.8745727539062, 622.0930786132812]","[851.9454345703125, 630.8785400390625]"
"[1020.333251953125, 277.4473571777344]","[802.035400390625, 302.5615234375]","[1042.3740234375, 395.5170593261719]","[765.74560546875, 478.1710205078125]","[991.501953125, 491.8926086425781]","[773.8714599609375, 619.6240234375]","[999.478271484375, 620.5919189453125]","[851.3546142578125, 630.4091186523438]"
"[1019.4241333007812, 274.39263916015625]","[801.133056640625, 304.8235168457031]","[1052.990234375, 381.16387939453125]","[765.2561645507812, 477.71844482421875]","[1015.007080078125, 477.62225341796875]","[772.61767578125, 619.58349609375]","[999.334716796875, 617.0491943359375]","[852.7257080078125, 628.3172607421875]"
"[1017.8477783203125, 271.0981750488281]","[800.3011474609375, 306.35455322265625]","[1062.114501953125, 366.2604675292969]","[764.6754760742188, 478.07049560546875]","[1023.7245483398438, 457.7394104003906]","[771.3201904296875, 618.920166015625]","[1000.021240234375, 614.459716796875]","[855.10400390625, 626.7971801757812]"
"[1015.5267333984375, 270.28643798828125]","[798.970458984375, 308.2283935546875]","[1070.7486572265625, 353.7860412597656]","[764.4005737304688, 478.34014892578125]","[1054.26220703125, 430.05462646484375]","[770.4732666015625, 618.9943237304688]","[999.5477294921875, 614.0989379882812]","[855.8703002929688, 627.1243286132812]"
"[1009.9993896484375, 275.377685546875]","[796.1380004882812, 309.30206298828125]","[1078.406005859375, 356.9561462402344]","[764.7252807617188, 480.36993408203125]","[1061.79931640625, 425.987548828125]","[769.1927490234375, 623.2286376953125]","[993.8816528320312, 613.6376342773438]","[853.623291015625, 625.910400390625]"
"[1008.4984130859375, 272.6138916015625]","[794.2388305664062, 311.46710205078125]","[1083.2364501953125, 345.15130615234375]","[764.1704711914062, 482.9024658203125]","[1067.8125, 423.9151611328125]","[768.4224853515625, 623.5756225585938]","[993.56640625, 612.5882568359375]","[853.429931640625, 626.5874633789062]"
"[1014.2666015625, 268.5537414550781]","[792.7471923828125, 308.3565979003906]","[1095.8642578125, 351.42425537109375]","[760.3827514648438, 479.9651184082031]","[1060.421875, 426.6654052734375]","[767.3355102539062, 620.6639404296875]","[1000.527587890625, 615.7732543945312]","[855.230224609375, 629.2245483398438]"
"[1009.6944580078125, 264.3316650390625]","[791.8856201171875, 312.60198974609375]","[1097.087646484375, 317.569091796875]","[759.9766845703125, 479.7161865234375]","[1090.5550537109375, 393.5744934082031]","[766.75244140625, 620.9287109375]","[999.3055419921875, 614.358154296875]","[856.49365234375, 630.66015625]"
"[1005.952392578125, 262.21630859375]","[790.772705078125, 313.89666748046875]","[1101.9844970703125, 301.93878173828125]","[759.8268432617188, 479.4322509765625]","[1103.218505859375, 378.8128662109375]","[766.1119995117188, 620.5977783203125]","[998.1304931640625, 613.1349487304688]","[857.4805908203125, 630.2937622070312]"
"[1003.9630737304688, 261.2015380859375]","[789.7080078125, 313.0478515625]","[1110.72412109375, 295.36181640625]","[758.937744140625, 480.3782043457031]","[1122.6309814453125, 358.62322998046875]","[765.0118408203125, 621.193115234375]","[997.412353515625, 612.3023681640625]","[857.97021484375, 629.8869018554688]"
"[1002.459716796875, 259.11614990234375]","[789.2396850585938, 311.0559387207031]","[1117.9417724609375, 292.233642578125]","[758.9065551757812, 479.852294921875]","[1134.1142578125, 350.90093994140625]","[764.8206176757812, 622.5930786132812]","[996.8284912109375, 611.42529296875]","[858.962646484375, 629.1997680664062]"
"[1001.9114990234375, 255.22352600097656]","[786.6778564453125, 310.43975830078125]","[1125.9952392578125, 284.046875]","[759.1195678710938, 480.729248046875]","[1149.607666015625, 330.49169921875]","[763.0556030273438, 625.1384887695312]","[1000.002197265625, 603.891357421875]","[861.6063232421875, 624.7401733398438]"
"[1003.2288818359375, 251.98318481445312]","[784.9847412109375, 308.6045227050781]","[1148.623046875, 281.8862609863281]","[756.753173828125, 482.37030029296875]","[1178.0540771484375, 343.51995849609375]","[764.5253295898438, 625.1647338867188]","[999.61767578125, 603.4586181640625]","[861.00244140625, 624.966796875]"
"[996.5418701171875, 252.42025756835938]","[787.0931396484375, 311.853515625]","[1133.4716796875, 264.5531005859375]","[761.7380981445312, 482.1742858886719]","[1190.3653564453125, 299.23468017578125]","[768.1854248046875, 625.2063598632812]","[989.3106689453125, 611.3416748046875]","[854.7020874023438, 634.7547607421875]"
"[994.97265625, 250.11294555664062]","[786.7789306640625, 312.76422119140625]","[1131.368896484375, 245.21287536621094]","[756.2439575195312, 483.111572265625]","[1204.539306640625, 275.9669494628906]","[764.4078979492188, 624.5773315429688]","[992.267822265625, 608.6257934570312]","[858.31689453125, 629.952880859375]"
"[996.263671875, 249.21139526367188]","[783.4752197265625, 311.1143798828125]","[1152.1470947265625, 248.1788330078125]","[755.4839477539062, 483.0491638183594]","[1221.2939453125, 270.04644775390625]","[764.949951171875, 628.4873046875]","[992.1835327148438, 609.557373046875]","[857.2120971679688, 633.5164794921875]"
"[990.1287231445312, 249.18479919433594]","[783.2861938476562, 313.4923095703125]","[1116.765380859375, 240.4375762939453]","[755.8394775390625, 484.6419982910156]","[1215.4490966796875, 246.33633422851562]","[763.20458984375, 629.73828125]","[990.5684814453125, 606.96337890625]","[856.7195434570312, 631.561279296875]"
"[991.9156494140625, 251.25343322753906]","[784.8851318359375, 314.77288818359375]","[1110.76708984375, 234.01771545410156]","[759.09423828125, 483.8833923339844]","[1214.416259765625, 227.61900329589844]","[766.3698120117188, 628.0035400390625]","[986.0162353515625, 608.7557373046875]","[851.566162109375, 632.53662109375]"
"[991.8526611328125, 251.56077575683594]","[785.0685424804688, 314.98095703125]","[1109.9013671875, 233.09999084472656]","[758.6204223632812, 484.59869384765625]","[1228.038818359375, 212.58621215820312]","[766.5138549804688, 627.844970703125]","[986.164306640625, 608.7991333007812]","[851.8790283203125, 632.88330078125]"
"[993.4802856445312, 249.79971313476562]","[783.21142578125, 314.6796875]","[1112.560791015625, 225.91543579101562]","[755.6610717773438, 482.8277587890625]","[1234.6402587890625, 193.78573608398438]","[763.7506103515625, 629.8916625976562]","[990.2747802734375, 606.5685424804688]","[853.2069091796875, 630.581787109375]"
"[997.53759765625, 249.27783203125]","[783.1109619140625, 314.17572021484375]","[1134.355712890625, 215.4425811767578]","[755.5695190429688, 481.014404296875]","[1259.596435546875, 182.23934936523438]","[763.2884521484375, 628.0006103515625]","[991.18701171875, 605.594970703125]","[852.660400390625, 629.3447265625]"
"[998.9527587890625, 250.06411743164062]","[782.6934814453125, 314.8476867675781]","[1130.1767578125, 212.78924560546875]","[755.6439208984375, 480.2159729003906]","[1265.4034423828125, 164.2279815673828]","[761.71044921875, 628.1109619140625]","[992.4534912109375, 606.1669311523438]","[852.2149658203125, 629.8071899414062]"
"[1002.03173828125, 249.35540771484375]","[783.0364379882812, 314.5521240234375]","[1138.3333740234375, 201.81936645507812]","[757.22412109375, 477.6481018066406]","[1273.7786865234375, 146.35174560546875]","[761.16650390625, 626.778564453125]","[994.1715087890625, 605.675048828125]","[852.4420166015625, 628.8777465820312]"
"[1003.9420166015625, 249.7247772216797]","[783.5026245117188, 314.4915466308594]","[1134.79150390625, 200.3758544921875]","[758.0198364257812, 477.2079162597656]","[1272.78662109375, 129.50961303710938]","[760.5038452148438, 626.4721069335938]","[996.6124877929688, 605.2178344726562]","[853.7118530273438, 628.2507934570312]"
"[1005.2224731445312, 248.15052795410156]","[783.9970092773438, 313.38543701171875]","[1138.691162109375, 191.91561889648438]","[758.4185791015625, 475.63201904296875]","[1274.50244140625, 110.03091430664062]","[759.7955932617188, 625.0759887695312]","[998.126953125, 605.1627197265625]","[854.4977416992188, 628.2216796875]"
"[1007.0836181640625, 251.48779296875]","[786.4576416015625, 313.24658203125]","[1143.2701416015625, 188.85008239746094]","[760.9049072265625, 473.01556396484375]","[1271.8209228515625, 97.34406280517578]","[761.7804565429688, 621.694580078125]","[996.21337890625, 609.8731689453125]","[853.8486328125, 631.0902709960938]"
"[1008.8944702148438, 250.9129638671875]","[788.015625, 313.21441650390625]","[1147.7110595703125, 183.50021362304688]","[761.5408325195312, 473.20556640625]","[1269.109375, 84.24462890625]","[760.6707763671875, 619.631103515625]","[996.7144775390625, 612.3289794921875]","[854.4248657226562, 633.3624267578125]"
"[1010.1714477539062, 250.6094970703125]","[788.970458984375, 312.1867980957031]","[1145.7999267578125, 179.9823760986328]","[761.770263671875, 472.1434020996094]","[1258.900634765625, 70.93276977539062]","[760.032470703125, 617.61328125]","[997.15673828125, 612.1744995117188]","[854.516845703125, 632.826904296875]"
"[1011.21484375, 250.48681640625]","[790.1314697265625, 311.2732849121094]","[1147.5794677734375, 175.51483154296875]","[762.9449462890625, 470.72479248046875]","[1253.763427734375, 59.090606689453125]","[760.35693359375, 616.7498168945312]","[996.9556884765625, 611.5384521484375]","[854.5069580078125, 631.5911254882812]"
"[1011.6925048828125, 250.4268798828125]","[791.5963134765625, 310.3607482910156]","[1142.1845703125, 178.49191284179688]","[763.1595458984375, 470.20733642578125]","[1237.2344970703125, 63.92930603027344]","[759.8871459960938, 616.195068359375]","[997.8834228515625, 612.168701171875]","[855.433349609375, 631.857421875]"
"[1013.4207763671875, 250.22525024414062]","[792.5595703125, 310.4163513183594]","[1142.808837890625, 174.48660278320312]","[763.5001831054688, 469.7587890625]","[1237.2890625, 52.442596435546875]","[760.1864013671875, 617.1162109375]","[998.248046875, 612.169677734375]","[855.334716796875, 631.8517456054688]"
"[1014.9032592773438, 249.5792999267578]","[794.7459716796875, 307.39007568359375]","[1137.3033447265625, 170.1533203125]","[764.652099609375, 465.9443664550781]","[1225.5361328125, 36.168731689453125]","[759.8682250976562, 612.6268310546875]","[998.3843994140625, 614.3187255859375]","[855.1092529296875, 632.7911376953125]"
"[1019.0118408203125, 244.81076049804688]","[796.170166015625, 306.45709228515625]","[1136.755615234375, 163.90560913085938]","[763.8814086914062, 465.429931640625]","[1219.827880859375, 33.96038818359375]","[757.197265625, 613.1019287109375]","[1002.618896484375, 610.755859375]","[856.2998657226562, 631.1211547851562]"
"[1022.1776123046875, 243.48165893554688]","[797.8670654296875, 305.6714782714844]","[1141.4442138671875, 155.45269775390625]","[764.22265625, 462.136474609375]","[1219.6051025390625, 21.536636352539062]","[755.5504150390625, 610.2236328125]","[1003.4584350585938, 611.562255859375]","[856.311767578125, 631.6121826171875]"
"[1024.38134765625, 243.26239013671875]","[799.4847412109375, 305.1063537597656]","[1141.4891357421875, 152.19314575195312]","[764.1064453125, 460.5359802246094]","[1215.556640625, 11.730697631835938]","[754.610595703125, 607.8543701171875]","[1003.7899169921875, 608.8951416015625]","[856.352783203125, 628.7623901367188]"
"[1024.67919921875, 243.80758666992188]","[800.7647094726562, 304.3942565917969]","[1139.796875, 152.69595336914062]","[764.4063720703125, 459.91790771484375]","[1207.602783203125, 13.560287475585938]","[754.244384765625, 608.3740844726562]","[1003.33642578125, 610.2418823242188]","[856.1385498046875, 629.439453125]"
"[1024.01904296875, 247.04885864257812]","[800.4658813476562, 302.56829833984375]","[1141.8408203125, 155.91433715820312]","[765.3775634765625, 457.61334228515625]","[1201.9332275390625, 12.672088623046875]","[756.7022094726562, 606.4857177734375]","[999.9610595703125, 612.137939453125]","[853.9332275390625, 628.876220703125]"
"[1025.4791259765625, 243.94908142089844]","[804.4586791992188, 302.62054443359375]","[1133.5863037109375, 157.45599365234375]","[765.2548217773438, 459.9231262207031]","[1193.1151123046875, 20.637496948242188]","[753.7319946289062, 607.9932861328125]","[1003.533447265625, 610.2614135742188]","[857.453125, 628.6220092773438]"
"[1024.5367431640625, 245.25033569335938]","[806.936767578125, 302.5179443359375]","[1128.626953125, 161.93820190429688]","[765.681640625, 458.98309326171875]","[1183.44580078125, 28.36761474609375]","[753.1616821289062, 607.75732421875]","[1002.5692749023438, 610.5740966796875]","[858.4437255859375, 628.312255859375]"
"[1022.8160400390625, 247.0883331298828]","[808.7332763671875, 303.1221618652344]","[1123.2484130859375, 161.89329528808594]","[767.273193359375, 458.44140625]","[1175.575927734375, 26.8626708984375]","[753.2681884765625, 608.445068359375]","[1002.2059936523438, 610.4168701171875]","[859.7070922851562, 627.689453125]"
"[1022.7727661132812, 249.08583068847656]","[810.6878662109375, 303.91156005859375]","[1121.9691162109375, 160.2542266845703]","[769.119140625, 455.6666564941406]","[1172.5054931640625, 24.389190673828125]","[754.2317504882812, 607.737060546875]","[1001.3236083984375, 611.4866943359375]","[859.9883422851562, 628.0770263671875]"
"[1022.8394165039062, 249.95291137695312]","[811.7630615234375, 304.2222900390625]","[1121.6072998046875, 161.12132263183594]","[769.798095703125, 454.5572204589844]","[1167.437744140625, 24.68499755859375]","[754.262939453125, 606.550537109375]","[1001.708984375, 611.4069213867188]","[861.0006103515625, 627.5848388671875]"
"[1021.50927734375, 250.7731475830078]","[812.1820068359375, 303.86138916015625]","[1118.471435546875, 166.68960571289062]","[770.5662841796875, 455.8404541015625]","[1162.544189453125, 28.327285766601562]","[755.594970703125, 605.8247680664062]","[1000.6898193359375, 611.5550537109375]","[860.9842529296875, 627.2329711914062]"
"[1020.59716796875, 251.77618408203125]","[812.6494140625, 303.7112121582031]","[1115.779296875, 170.1566162109375]","[772.03564453125, 454.75274658203125]","[1157.4154052734375, 30.835098266601562]","[756.7598876953125, 604.5445556640625]","[1000.4281005859375, 611.7720947265625]","[861.3931884765625, 627.0394287109375]"
"[1019.8218994140625, 252.74473571777344]","[813.441650390625, 303.6380615234375]","[1114.533447265625, 170.005615234375]","[773.4003295898438, 452.6842041015625]","[1152.7802734375, 30.74395751953125]","[758.7427978515625, 603.7642822265625]","[999.2930908203125, 611.334716796875]","[861.2177124023438, 625.9854736328125]"
"[1019.4090576171875, 253.5743865966797]","[813.89697265625, 304.2002868652344]","[1111.776611328125, 170.41781616210938]","[774.3759155273438, 451.734375]","[1147.510498046875, 32.839141845703125]","[759.8814697265625, 602.0843505859375]","[999.0349731445312, 611.89501953125]","[861.3630981445312, 626.4811401367188]"
"[1019.5402221679688, 252.9600830078125]","[815.5189819335938, 304.8751220703125]","[1110.0970458984375, 167.41067504882812]","[775.9095458984375, 452.3599853515625]","[1140.7127685546875, 37.369354248046875]","[761.3841552734375, 602.4801025390625]","[998.96826171875, 612.1180419921875]","[862.0109252929688, 626.73876953125]"
"[1018.073974609375, 253.74874877929688]","[816.3532104492188, 305.1328430175781]","[1107.2755126953125, 168.35250854492188]","[778.6182861328125, 449.109130859375]","[1127.28564453125, 42.77742004394531]","[762.4879760742188, 600.6754760742188]","[998.0543212890625, 612.3109130859375]","[862.2723388671875, 626.7759399414062]"
"[1017.9149169921875, 254.5030975341797]","[816.2587890625, 308.4466552734375]","[1102.548828125, 169.0172119140625]","[777.9522705078125, 452.02618408203125]","[1112.50146484375, 45.297088623046875]","[761.6937255859375, 602.5076904296875]","[1000.941650390625, 606.8924560546875]","[863.9241943359375, 622.01904296875]"
"[1016.2597045898438, 255.9221649169922]","[817.0126953125, 310.027587890625]","[1097.4892578125, 169.77085876464844]","[780.0765380859375, 452.0719299316406]","[1099.60888671875, 47.27764892578125]","[762.653564453125, 602.4130859375]","[999.9281005859375, 607.7963256835938]","[864.035888671875, 623.0020141601562]"
"[1015.354736328125, 256.25238037109375]","[817.6644287109375, 310.1016845703125]","[1091.4649658203125, 171.02359008789062]","[782.04736328125, 450.5599365234375]","[1086.3612060546875, 49.45001220703125]","[763.4161376953125, 600.8735961914062]","[999.33251953125, 609.3370971679688]","[863.9326171875, 624.2033081054688]"
"[1015.2980346679688, 255.91360473632812]","[818.4154052734375, 310.9089050292969]","[1086.83740234375, 168.7909698486328]","[784.02734375, 451.1177673339844]","[1074.3419189453125, 48.804107666015625]","[764.7077026367188, 600.2230224609375]","[999.478271484375, 609.8748779296875]","[864.0933837890625, 624.759765625]"
"[1012.0585327148438, 258.57086181640625]","[816.8804931640625, 308.305419921875]","[1077.3485107421875, 183.70556640625]","[784.5335083007812, 451.27716064453125]","[1056.619140625, 48.147674560546875]","[768.4742431640625, 600.45703125]","[994.1961669921875, 610.300048828125]","[860.976806640625, 623.635986328125]"
"[1011.3544921875, 259.8409118652344]","[817.7565307617188, 309.62127685546875]","[1071.1307373046875, 184.52084350585938]","[785.93505859375, 452.8523254394531]","[1035.4365234375, 42.0758056640625]","[769.9920043945312, 600.7537231445312]","[993.5963745117188, 612.12548828125]","[860.6591796875, 625.1806640625]"
"[1009.7799072265625, 261.900146484375]","[818.6800537109375, 309.4339599609375]","[1065.71435546875, 194.23455810546875]","[788.22021484375, 453.426513671875]","[1012.6192626953125, 42.90545654296875]","[770.4083251953125, 599.76171875]","[991.855712890625, 613.3327026367188]","[859.9549560546875, 625.7137451171875]"
"[1009.8755493164062, 262.8044128417969]","[820.1123046875, 308.3883361816406]","[1062.12548828125, 201.86239624023438]","[790.0931396484375, 452.2515563964844]","[996.9087524414062, 54.65309143066406]","[770.5830688476562, 599.643798828125]","[990.9402465820312, 614.8134765625]","[859.4463500976562, 626.4142456054688]"
"[1010.81689453125, 262.33624267578125]","[817.6510009765625, 310.5722961425781]","[1058.9564208984375, 209.67787170410156]","[787.0563354492188, 456.0898132324219]","[986.51953125, 68.07737731933594]","[766.8077392578125, 595.7637329101562]","[990.70166015625, 620.2784423828125]","[854.7855224609375, 630.4576416015625]"
"[1011.617431640625, 261.93133544921875]","[819.185302734375, 311.58831787109375]","[1050.486572265625, 205.50242614746094]","[787.677978515625, 457.0884704589844]","[956.6057739257812, 57.04216003417969]","[766.3352661132812, 596.0032348632812]","[991.716552734375, 622.4808959960938]","[855.6355590820312, 632.790283203125]"
"[1010.27490234375, 263.3037414550781]","[819.2242431640625, 311.1962890625]","[1045.628662109375, 213.703857421875]","[788.1209716796875, 455.7051086425781]","[950.1578979492188, 72.16374206542969]","[766.2218017578125, 594.6586303710938]","[989.987060546875, 621.580078125]","[854.9085693359375, 631.0386962890625]"
"[1010.54736328125, 265.7395935058594]","[819.93310546875, 311.42376708984375]","[1040.3623046875, 221.1704864501953]","[789.5386962890625, 455.19854736328125]","[930.9918212890625, 78.60992431640625]","[767.0994873046875, 595.1556396484375]","[990.1898803710938, 621.8385009765625]","[854.89013671875, 630.580322265625]"
"[1010.319091796875, 266.39306640625]","[819.9609375, 309.43218994140625]","[1038.38818359375, 226.50045776367188]","[791.2260131835938, 454.4797668457031]","[915.1484375, 87.41757202148438]","[767.1372680664062, 592.74658203125]","[989.9512939453125, 623.5098876953125]","[854.276611328125, 631.3291625976562]"
"[1011.5706787109375, 265.17230224609375]","[820.518310546875, 308.75439453125]","[1039.586669921875, 226.72531127929688]","[791.5792236328125, 454.24676513671875]","[910.2198486328125, 93.75645446777344]","[767.3817138671875, 592.6259765625]","[990.4512939453125, 623.745361328125]","[854.2970581054688, 631.425537109375]"
"[1012.249267578125, 265.0556640625]","[820.4295043945312, 308.37127685546875]","[1040.6259765625, 224.4598846435547]","[793.070068359375, 451.95098876953125]","[906.9680786132812, 95.67366027832031]","[767.3446044921875, 591.2410888671875]","[989.330078125, 623.3070068359375]","[852.62939453125, 630.5322265625]"
"[1013.4068603515625, 263.3052062988281]","[820.2613525390625, 308.98388671875]","[1042.624755859375, 216.83258056640625]","[793.8504638671875, 453.2342834472656]","[904.630859375, 92.58412170410156]","[767.474853515625, 591.66162109375]","[989.9168701171875, 622.6875]","[852.3576049804688, 630.7066040039062]"
"[1014.7288818359375, 263.0290222167969]","[820.324462890625, 310.5185241699219]","[1046.12890625, 211.0217742919922]","[793.8846435546875, 453.5843811035156]","[904.7978515625, 88.94357299804688]","[768.0125732421875, 591.7039794921875]","[989.315673828125, 623.229248046875]","[851.1077880859375, 631.5322875976562]"
"[1015.88671875, 263.1300048828125]","[821.09130859375, 313.10528564453125]","[1052.258544921875, 202.68740844726562]","[793.8299560546875, 453.8692626953125]","[905.98095703125, 85.27226257324219]","[767.372802734375, 592.9148559570312]","[988.688720703125, 623.8743896484375]","[850.7384033203125, 632.6126708984375]"
"[1018.3829345703125, 261.2493896484375]","[822.5068359375, 313.2318115234375]","[1054.5008544921875, 196.81224060058594]","[795.060791015625, 453.3791198730469]","[907.76806640625, 79.61274719238281]","[767.180908203125, 593.3702392578125]","[990.046630859375, 623.333984375]","[851.3501586914062, 632.5958862304688]"
"[1019.7559204101562, 259.6017150878906]","[822.117919921875, 313.7978515625]","[1056.1900634765625, 189.51219177246094]","[794.5513916015625, 454.0046081542969]","[909.6097412109375, 76.83966064453125]","[767.7041015625, 594.4053955078125]","[989.564697265625, 623.0073852539062]","[849.9021606445312, 632.9058837890625]"
"[1020.798583984375, 257.8988037109375]","[822.3768310546875, 314.7576904296875]","[1057.947509765625, 176.7633819580078]","[795.4844970703125, 451.8512878417969]","[906.9618530273438, 72.18305969238281]","[767.75927734375, 594.2109375]","[989.9815063476562, 624.833984375]","[849.2330322265625, 635.4107666015625]"
"[1021.839111328125, 257.61907958984375]","[823.7466430664062, 315.6104736328125]","[1061.746826171875, 171.20201110839844]","[795.3914794921875, 451.3092956542969]","[910.0931396484375, 72.86274719238281]","[768.2883911132812, 594.7970581054688]","[989.7413330078125, 625.1664428710938]","[849.5076904296875, 635.795654296875]"
"[1023.1180419921875, 255.73080444335938]","[824.2267456054688, 316.942626953125]","[1066.7196044921875, 160.40748596191406]","[796.2296142578125, 450.50518798828125]","[909.16064453125, 68.94680786132812]","[768.9962768554688, 594.968994140625]","[990.2630615234375, 625.1796875]","[849.6246337890625, 636.7142333984375]"
"[1023.281982421875, 254.81272888183594]","[824.7269897460938, 318.4755859375]","[1066.554443359375, 152.25027465820312]","[795.816162109375, 451.531982421875]","[904.6065673828125, 55.84254455566406]","[768.9109497070312, 597.5521240234375]","[990.0494384765625, 624.6150512695312]","[849.7882690429688, 636.6544799804688]"
"[1024.0958251953125, 253.48448181152344]","[824.7105102539062, 318.11236572265625]","[1066.6298828125, 147.85171508789062]","[796.0423583984375, 451.85614013671875]","[904.7872314453125, 48.14195251464844]","[768.8464965820312, 598.5560302734375]","[990.8248901367188, 625.103515625]","[849.8388671875, 637.4500122070312]"
"[1025.686767578125, 253.60743713378906]","[827.6658325195312, 315.7093505859375]","[1064.4501953125, 129.9883575439453]","[798.114990234375, 448.946044921875]","[912.7816772460938, 44.035308837890625]","[774.5364990234375, 598.8550415039062]","[990.3121337890625, 619.0376586914062]","[852.66748046875, 632.0809936523438]"
"[1025.0413818359375, 250.73025512695312]","[825.0997924804688, 318.2383728027344]","[1069.5087890625, 136.87655639648438]","[795.7218017578125, 452.02056884765625]","[917.2569580078125, 37.60093688964844]","[770.1436157226562, 598.9163818359375]","[991.3884887695312, 624.160400390625]","[850.2105102539062, 637.5498657226562]"
"[1024.33642578125, 249.77737426757812]","[824.59619140625, 317.76068115234375]","[1071.7440185546875, 135.49864196777344]","[794.9086303710938, 451.951416015625]","[924.386474609375, 37.49903869628906]","[770.7841186523438, 598.671875]","[992.100830078125, 623.13037109375]","[851.1163330078125, 636.543701171875]"
"[1024.0992431640625, 249.772705078125]","[826.186767578125, 315.47625732421875]","[1072.2315673828125, 115.33364868164062]","[796.353271484375, 449.88665771484375]","[934.7202758789062, 38.52374267578125]","[775.6011962890625, 600.5118408203125]","[990.5667114257812, 618.1946411132812]","[853.3976440429688, 632.4736938476562]"
"[1024.4915771484375, 248.9607696533203]","[825.6451416015625, 315.30316162109375]","[1078.4273681640625, 115.40185546875]","[795.8062133789062, 449.76605224609375]","[944.343017578125, 37.32179260253906]","[775.1678466796875, 599.1553344726562]","[991.4954223632812, 617.3263549804688]","[853.9305419921875, 631.9099731445312]"
"[1023.791015625, 247.5135955810547]","[824.1838989257812, 314.8955078125]","[1085.2366943359375, 112.21307373046875]","[794.5533447265625, 450.84466552734375]","[961.07421875, 38.89961242675781]","[774.439453125, 599.4697265625]","[991.9229736328125, 617.0389404296875]","[854.2040405273438, 632.0806274414062]"
"[1022.390625, 247.03509521484375]","[822.297607421875, 314.7286376953125]","[1094.283935546875, 112.24076843261719]","[792.5428466796875, 451.220947265625]","[985.7001342773438, 38.11885070800781]","[774.0939331054688, 598.46142578125]","[991.7111206054688, 615.4733276367188]","[854.4044189453125, 630.9288940429688]"
"[1023.721435546875, 249.51693725585938]","[821.6214599609375, 314.6143798828125]","[1101.7725830078125, 106.28084564208984]","[792.888427734375, 451.39837646484375]","[986.99560546875, 24.5364990234375]","[772.98974609375, 595.6424560546875]","[986.074951171875, 626.9296875]","[849.0391845703125, 641.1025390625]"
"[1023.1881103515625, 249.83050537109375]","[819.65966796875, 313.335693359375]","[1109.19775390625, 109.20011901855469]","[791.2498779296875, 451.5911865234375]","[1004.455810546875, 25.02520751953125]","[770.9071655273438, 596.390869140625]","[986.3170166015625, 627.6710205078125]","[848.822265625, 641.4527587890625]"
"[1020.677001953125, 252.101318359375]","[821.56591796875, 314.4361572265625]","[1114.7542724609375, 118.04241943359375]","[788.3194580078125, 451.954833984375]","[1012.8983154296875, 20.922821044921875]","[766.1098022460938, 598.4759521484375]","[986.3577880859375, 627.2526245117188]","[851.9240112304688, 641.579833984375]"
"[1021.862060546875, 251.18698120117188]","[819.988037109375, 313.4237365722656]","[1122.128662109375, 117.46158599853516]","[785.5150146484375, 452.29376220703125]","[1024.8338623046875, 17.932662963867188]","[762.43408203125, 599.5678100585938]","[987.654052734375, 627.5208129882812]","[851.8309936523438, 641.7106323242188]"
"[1023.0946044921875, 250.1916046142578]","[819.5185546875, 311.7925720214844]","[1126.323974609375, 121.47340393066406]","[784.18505859375, 452.6042175292969]","[1045.5765380859375, 14.942916870117188]","[759.0909423828125, 602.52490234375]","[988.705322265625, 625.1373291015625]","[852.497314453125, 639.3067016601562]"
"[1022.4862060546875, 251.341552734375]","[818.4640502929688, 311.5552062988281]","[1129.61962890625, 124.98884582519531]","[782.0565185546875, 452.18963623046875]","[1063.6707763671875, 17.67755126953125]","[756.07958984375, 602.7613525390625]","[989.0445556640625, 625.521728515625]","[852.8076171875, 639.3372192382812]"
"[1022.505126953125, 251.92828369140625]","[817.7215576171875, 311.0521240234375]","[1132.1092529296875, 128.7310791015625]","[779.889892578125, 451.93536376953125]","[1076.966064453125, 17.795791625976562]","[753.4614868164062, 602.126708984375]","[989.1500244140625, 624.8948364257812]","[852.72802734375, 638.396728515625]"
"[1022.8218383789062, 251.98924255371094]","[817.6265869140625, 309.9419860839844]","[1133.906494140625, 131.52828979492188]","[779.658447265625, 451.296875]","[1091.21533203125, 16.936386108398438]","[752.52734375, 600.918701171875]","[990.120361328125, 624.36767578125]","[853.4151611328125, 637.9564208984375]"
"[1023.4297485351562, 252.43707275390625]","[817.2806396484375, 309.4975891113281]","[1132.3846435546875, 131.54794311523438]","[779.3637084960938, 451.023681640625]","[1096.848876953125, 4.915557861328125]","[752.1126708984375, 600.8589477539062]","[990.045654296875, 623.7117919921875]","[852.7001953125, 636.958740234375]"
"[1023.4249877929688, 252.88018798828125]","[817.130126953125, 309.3328552246094]","[1131.706787109375, 132.04481506347656]","[778.4251708984375, 451.015625]","[1106.6104736328125, 0.0]","[752.0254516601562, 599.8804321289062]","[990.1077880859375, 622.9430541992188]","[852.636474609375, 636.275390625]"
